site,Date.dd.mm.yyyy.,REFR.440.,REFR.676.,REFR.869.,REFR.1020.,REFI.440.,REFI.676.,REFI.869.,REFI.1020.,SSA676.T,SSA869.T,SSA1020.T,ASYM440.T,ASYM676.T,ASYM869.T,VolCon.F,VolMedianRad.F,StdDev.F,VolCon.C,VolMedianRad.C,StdDev.C,X.sphericity,SSA440.T,ASYM1020.T,X0.05,X0.065604,X0.086077,X0.112939,X0.148184,X0.194429,X0.255105,X0.334716,X0.439173,X0.576227,X0.756052,X0.991996,X1.301571,X1.707757,X2.240702,X2.939966,X3.857452,X5.06126,X6.640745,X8.713145,X11.432287,X15,RadiativeForcing.BOA.,RadiativeForcing.TOA.,ForcingEfficiency.BOA.,ForcingEfficiency.TOA.,sky_error,AOT_1020,AOT_870,AOT_675,AOT_440,Water.cm.
Kanpur,2001/2/12,1.4371,1.4831,1.519,1.5253,0.020044,0.022422,0.022381,0.020734,0.8065,0.7877,0.7851,0.704958,0.620329,0.593641,0.053,0.153,0.429,0.079,3.11,0.609,16.470947,0.8515,0.598324,0.000362,0.003882,0.020048,0.04716,0.054838,0.035653,0.015993,0.007662,0.0052,0.005196,0.007082,0.011614,0.018307,0.024418,0.03144,0.044301,0.058619,0.052502,0.027204,0.008817,0.002014,0.000344,-77.48797,-13.3917,-250.22064,-43.24386,1.523789,0.143745,0.176593,0.238466,0.407794,0.548204
Kanpur,2001/2/16,1.4929,1.5375,1.5675,1.562,0.021631,0.025119,0.022488,0.020439,0.8173,0.8148,0.8138,0.721926,0.640958,0.603367,0.07,0.167,0.378,0.124,2.46,0.648,12.529707,0.8606,0.601253,0.000638,0.003857,0.015403,0.040504,0.071689,0.072935,0.034468,0.013638,0.008407,0.009471,0.016104,0.029933,0.04566,0.053139,0.060802,0.074946,0.077507,0.05202,0.022279,0.007196,0.002102,0.000606,-133.21227,-17.54495,-230.42839,-30.34896,1.532264,0.270058,0.33471,0.454232,0.736,1.74664
Kanpur,2001/2/16,1.4901,1.5345,1.5644,1.561,0.022634,0.026732,0.023971,0.021524,0.8139,0.8099,0.8109,0.724392,0.641226,0.601317,0.073,0.17,0.377,0.12,2.551,0.666,6.690132,0.8587,0.596351,0.000667,0.003489,0.014248,0.041264,0.075328,0.075275,0.037528,0.015774,0.009325,0.009368,0.014859,0.027364,0.041386,0.048553,0.055543,0.069072,0.075798,0.055596,0.025933,0.008974,0.002734,0.000794,-137.44697,-16.51908,-232.17091,-27.90348,1.59263,0.272504,0.34,0.464212,0.754195,1.761113
Kanpur,2001/2/17,1.4963,1.5387,1.5711,1.5742,0.0214,0.025068,0.021843,0.020081,0.823,0.8221,0.8185,0.718014,0.628887,0.583201,0.066,0.167,0.356,0.106,2.705,0.67,17.2081,0.8684,0.573515,6e-04,0.002946,0.011924,0.036582,0.072425,0.07242,0.032232,0.010887,0.005775,0.006753,0.013549,0.025618,0.032896,0.035569,0.043634,0.060704,0.071866,0.055806,0.027614,0.009844,0.002882,0.000738,-121.55842,-18.79523,-227.57449,-35.18731,1.17522,0.236568,0.295383,0.411234,0.691703,1.900811
Kanpur,2001/2/20,1.4559,1.5091,1.5547,1.5632,0.015038,0.024327,0.021624,0.018135,0.7866,0.7931,0.809,0.703917,0.641203,0.622728,0.053,0.142,0.399,0.12,2.751,0.717,11.71713,0.8645,0.630133,0.000547,0.006218,0.026792,0.04971,0.051962,0.033868,0.014743,0.006896,0.005654,0.00877,0.017764,0.030404,0.03883,0.04235,0.047846,0.058092,0.066764,0.061738,0.041745,0.019152,0.005351,0.000847,-96.78271,-11.32561,-262.12987,-30.67471,1.125067,0.202442,0.236574,0.299757,0.46821,1.994058
Kanpur,2001/2/20,1.4868,1.5387,1.5807,1.5809,0.015433,0.022095,0.018875,0.01604,0.8077,0.8143,0.824,0.710314,0.644419,0.623427,0.045,0.15,0.379,0.126,2.718,0.705,6.861009,0.8662,0.633079,0.000341,0.003224,0.015716,0.040016,0.053075,0.032986,0.012413,0.006246,0.00616,0.009823,0.018206,0.030813,0.040394,0.045274,0.051489,0.063161,0.073554,0.065812,0.040559,0.017,0.004769,0.000877,-95.54563,-12.2872,-253.49251,-32.59921,1.353623,0.206375,0.241157,0.305368,0.475595,1.999355
Kanpur,2001/3/3,1.4514,1.5032,1.5414,1.5416,0.017702,0.022696,0.019386,0.016197,0.7948,0.8037,0.816,0.696187,0.63661,0.627048,0.061,0.139,0.411,0.13,2.779,0.698,10.133459,0.8486,0.641986,0.000528,0.007535,0.035916,0.064348,0.057059,0.031256,0.014358,0.008979,0.009214,0.012214,0.016733,0.025135,0.037778,0.04528,0.05097,0.065671,0.082713,0.075529,0.043106,0.015431,0.003525,0.000515,-103.85345,-12.15006,-257.94573,-30.17767,1.305972,0.213512,0.252762,0.324174,0.513213,1.25173
Kanpur,2001/3/3,1.4966,1.5449,1.5782,1.5683,0.020519,0.027091,0.023807,0.020469,0.7811,0.7873,0.802,0.698838,0.648003,0.640152,0.046,0.144,0.436,0.121,2.717,0.724,2.918929,0.8418,0.656589,0.000466,0.005523,0.02513,0.046553,0.041849,0.023874,0.012686,0.009222,0.009767,0.012252,0.017015,0.027525,0.04043,0.042944,0.043522,0.054284,0.071512,0.070511,0.042768,0.015649,0.003479,0.00047,-102.8349,-7.30116,-276.0592,-19.59989,1.439598,0.204312,0.240948,0.304008,0.466722,1.134699
Kanpur,2001/3/5,1.4259,1.4863,1.5335,1.538,0.017908,0.024142,0.022927,0.019737,0.7896,0.7888,0.8028,0.701138,0.632178,0.615668,0.068,0.14,0.407,0.11,2.535,0.715,3.081253,0.8482,0.627851,0.000585,0.007458,0.036387,0.071531,0.06573,0.035501,0.016513,0.010404,0.010041,0.012136,0.016408,0.025817,0.038813,0.045142,0.047295,0.054108,0.06081,0.052718,0.030886,0.012062,0.00316,0.000555,-112.91079,-8.02331,-276.15648,-19.62336,1.552362,0.217624,0.26091,0.332212,0.517576,1.04495
Kanpur,2001/3/10,1.4502,1.4995,1.5407,1.5485,0.020901,0.026693,0.023781,0.021797,0.7686,0.7728,0.7787,0.683932,0.620206,0.610704,0.066,0.134,0.404,0.119,2.803,0.69,12.626467,0.8359,0.625388,0.000612,0.009608,0.044567,0.071866,0.059084,0.031921,0.014459,0.008395,0.007866,0.010553,0.015836,0.023575,0.032266,0.03923,0.046876,0.0611,0.078077,0.072741,0.039812,0.012775,0.002619,0.000363,-111.25791,-9.25848,-273.82259,-22.78651,1.444681,0.208199,0.246497,0.32182,0.528563,1.244737
Kanpur,2001/3/11,1.4299,1.4894,1.5408,1.5505,0.016411,0.020103,0.018195,0.016226,0.8059,0.8072,0.812,0.692719,0.620537,0.604089,0.053,0.136,0.382,0.098,2.782,0.679,11.29791,0.8515,0.617284,0.00036,0.00554,0.029746,0.059751,0.054315,0.026166,0.010446,0.006059,0.005954,0.008016,0.01197,0.018757,0.027647,0.034876,0.041964,0.052957,0.062594,0.055203,0.031385,0.011018,0.002344,3e-04,-76.99422,-13.21048,-244.98369,-42.03371,1.465308,0.166019,0.196414,0.251116,0.404001,1.035625
Kanpur,2001/10/28,1.5142,1.5275,1.5308,1.521,0.0261,0.02414,0.016633,0.013893,0.8517,0.8699,0.8759,0.732538,0.66045,0.612437,0.058,0.205,0.414,0.06,2.563,0.628,42.256939,0.8587,0.591784,0.000701,0.002087,0.00611,0.016803,0.038484,0.060492,0.052129,0.024182,0.010306,0.006909,0.008165,0.013053,0.02028,0.027135,0.033061,0.037813,0.035482,0.023986,0.011862,0.004765,0.001708,0.000568,-96.06656,-19.56375,-196.48737,-40.01423,1.401547,0.191158,0.252733,0.37456,0.615836,2.288959
Kanpur,2001/10/29,1.5062,1.5323,1.5448,1.538,0.0288,0.022583,0.016127,0.014034,0.8493,0.8621,0.8653,0.730943,0.653471,0.609858,0.054,0.193,0.432,0.074,2.85,0.617,34.05286,0.8431,0.595176,0.000514,0.002531,0.008554,0.021121,0.040467,0.053746,0.039939,0.018531,0.008692,0.00638,0.007998,0.013039,0.019893,0.026483,0.034967,0.04665,0.051866,0.038867,0.019073,0.006892,0.002066,0.000542,-81.76113,-20.69925,-186.10249,-47.11507,1.951499,0.18319,0.235364,0.338614,0.555478,2.205974
Kanpur,2001/11/11,1.5211,1.55,1.5514,1.537,0.022886,0.020398,0.016094,0.014289,0.8429,0.841,0.8424,0.688629,0.618799,0.595822,0.069,0.168,0.476,0.115,2.925,0.61,78.240051,0.8579,0.598462,0.000702,0.005714,0.023194,0.048342,0.062173,0.050645,0.029243,0.017053,0.011379,0.009839,0.012586,0.021159,0.031048,0.035128,0.04348,0.067134,0.09504,0.075164,0.028982,0.007514,0.001944,0.00061,-98.67861,-23.8718,-184.26064,-44.57535,1.957443,0.220494,0.279396,0.406982,0.701113,1.046299
Kanpur,2001/11/16,1.5208,1.5473,1.5495,1.5391,0.024648,0.021171,0.017302,0.015389,0.8453,0.8387,0.8333,0.689913,0.615078,0.584167,0.056,0.17,0.455,0.085,3.077,0.584,90.852835,0.8557,0.579256,0.000557,0.004154,0.016525,0.03673,0.051783,0.045271,0.02651,0.014027,0.007956,0.006176,0.007718,0.012748,0.018701,0.022942,0.031511,0.052192,0.076363,0.059331,0.02174,0.005656,0.001593,0.000577,-69.76967,-19.17257,-159.66228,-43.87489,1.891589,0.169109,0.218376,0.327079,0.575321,1.299762
Kanpur,2001/11/16,1.5117,1.5405,1.5405,1.5399,0.023353,0.017912,0.014452,0.013532,0.869,0.8657,0.8603,0.699811,0.616204,0.577088,0.051,0.179,0.423,0.067,3.067,0.631,98.729819,0.8675,0.56261,0.000339,0.002187,0.00955,0.027594,0.049573,0.049836,0.027789,0.012226,0.006883,0.006103,0.007574,0.010568,0.014726,0.020159,0.028237,0.039698,0.047848,0.041276,0.023437,0.008837,0.002274,0.000405,-87.15092,-19.13183,-214.28106,-47.04011,3.796625,0.147969,0.196341,0.305094,0.532198,1.285305
Kanpur,2001/11/17,1.5496,1.5607,1.5623,1.5515,0.024821,0.022553,0.017275,0.015188,0.8563,0.8585,0.8544,0.693222,0.623877,0.581478,0.067,0.185,0.435,0.086,3.054,0.61,98.606805,0.8671,0.564587,0.000738,0.004117,0.012696,0.027851,0.054669,0.069604,0.04224,0.01911,0.009907,0.007851,0.009649,0.014219,0.018941,0.022669,0.030356,0.050176,0.074505,0.060479,0.023566,0.006361,0.001877,0.000757,-97.10024,-27.50095,-168.54954,-47.73698,1.651001,0.213963,0.282566,0.429242,0.744072,1.324311
Kanpur,2001/11/20,1.5346,1.554,1.5528,1.5393,0.025282,0.021725,0.015428,0.01269,0.8494,0.8587,0.8671,0.695544,0.629647,0.596363,0.111,0.183,0.462,0.169,2.903,0.62,97.951575,0.8539,0.586852,0.00115,0.00701,0.025718,0.058669,0.091415,0.095383,0.064857,0.037186,0.019908,0.013993,0.017998,0.032896,0.048538,0.053396,0.066708,0.099909,0.130258,0.10239,0.045731,0.014128,0.003806,0.001003,-182.46412,-32.70729,-195.86837,-35.11005,1.496718,0.369765,0.478534,0.709602,1.192335,1.285857
Kanpur,2001/11/20,1.5083,1.5386,1.5448,1.5332,0.024613,0.020628,0.015752,0.01325,0.85,0.8533,0.8612,0.70139,0.629477,0.596434,0.104,0.179,0.466,0.148,2.726,0.593,93.353181,0.8521,0.588737,0.000972,0.006418,0.026542,0.061764,0.087396,0.084307,0.056726,0.033393,0.018374,0.013074,0.016644,0.030793,0.044958,0.048075,0.064264,0.103852,0.1238,0.072272,0.02483,0.007537,0.002304,0.000673,-155.36461,-32.41842,-190.1546,-39.6777,1.608246,0.334473,0.430074,0.626616,1.048278,1.14785
Kanpur,2001/11/24,1.5296,1.559,1.5624,1.5483,0.031115,0.023384,0.01715,0.0133,0.8266,0.8342,0.848,0.692205,0.62453,0.599408,0.106,0.17,0.479,0.209,3.103,0.593,97.82615,0.8249,0.597482,0.00108,0.008791,0.035666,0.073148,0.088216,0.076753,0.052893,0.030797,0.017243,0.013276,0.017731,0.032336,0.04914,0.05797,0.076815,0.122053,0.173531,0.145801,0.063532,0.017673,0.003945,0.000786,-188.65851,-25.74571,-216.75148,-29.57948,2.557716,0.360884,0.461088,0.667444,1.117762,1.06193
Kanpur,2001/11/24,1.5138,1.5561,1.5656,1.556,0.029855,0.022417,0.01538,0.012088,0.8258,0.8394,0.8546,0.693737,0.619112,0.593628,0.105,0.165,0.47,0.215,3.107,0.601,95.252866,0.8235,0.593241,0.000929,0.00839,0.036804,0.078905,0.093534,0.073975,0.04548,0.025617,0.015412,0.0133,0.018944,0.03402,0.050721,0.060545,0.080058,0.124274,0.172325,0.147457,0.068718,0.020611,0.004713,0.000884,-181.19067,-26.78725,-217.76618,-32.19457,2.564391,0.354217,0.446142,0.641545,1.070175,1.185459
Kanpur,2001/11/24,1.5056,1.5493,1.5601,1.5519,0.03092,0.022447,0.017621,0.014612,0.8303,0.8324,0.8381,0.693229,0.61611,0.590279,0.109,0.165,0.475,0.184,2.968,0.579,90.899432,0.8221,0.588803,0.001114,0.00888,0.038804,0.083738,0.095465,0.073056,0.046857,0.028831,0.016973,0.012646,0.015955,0.028545,0.044246,0.055269,0.077502,0.121908,0.155874,0.111276,0.042653,0.01191,0.003275,0.001014,-166.44766,-28.44638,-202.09231,-34.53816,2.651623,0.345641,0.438547,0.632842,1.063331,1.013194
Kanpur,2001/11/24,1.4959,1.5397,1.5478,1.537,0.026302,0.021193,0.016334,0.014051,0.8299,0.8318,0.8374,0.688506,0.611433,0.591261,0.127,0.162,0.478,0.215,2.899,0.569,94.502697,0.8319,0.596896,0.001298,0.010254,0.046637,0.10467,0.118332,0.08094,0.044759,0.028575,0.021272,0.018311,0.020872,0.031084,0.04652,0.064536,0.100145,0.162226,0.185599,0.111302,0.041578,0.013254,0.003938,0.001044,-173.58041,-30.46738,-189.08232,-33.18833,2.765815,0.388028,0.488027,0.703895,1.197351,1.227479
Kanpur,2001/11/25,1.5112,1.5429,1.5486,1.5396,0.032207,0.025108,0.021915,0.019461,0.8328,0.8271,0.8236,0.696851,0.618961,0.585153,0.128,0.175,0.467,0.144,2.816,0.599,85.505133,0.8309,0.575427,0.001083,0.007971,0.03618,0.086027,0.110017,0.095257,0.066235,0.041208,0.021747,0.013384,0.014235,0.023591,0.037991,0.051224,0.072702,0.102502,0.106382,0.066799,0.030496,0.012547,0.0044,0.001155,-183.45801,-29.72795,-189.14554,-30.64957,2.415679,0.379621,0.494964,0.735485,1.257548,1.027435
Kanpur,2001/12/2,1.5262,1.5386,1.5427,1.5363,0.035451,0.024819,0.019297,0.016785,0.8144,0.8224,0.824,0.717759,0.65177,0.62608,0.037,0.177,0.461,0.074,2.696,0.59,45.549055,0.8092,0.623191,0.00041,0.0028,0.009746,0.020407,0.031381,0.032956,0.020691,0.010098,0.005776,0.005098,0.00722,0.0135,0.023413,0.03162,0.040558,0.050544,0.049684,0.032871,0.01504,0.0053,0.001556,0.000392,-64.9431,-14.33532,-204.88821,-45.22633,1.876023,0.140457,0.172586,0.242409,0.406403,0.897955
Kanpur,2001/12/2,1.5104,1.5341,1.5409,1.534,0.03497,0.022878,0.016316,0.013986,0.8256,0.8378,0.8456,0.721731,0.64781,0.620738,0.041,0.175,0.451,0.078,2.733,0.583,28.955356,0.8095,0.619253,0.00045,0.00275,0.010237,0.024222,0.03767,0.036058,0.021351,0.0104,0.006023,0.005241,0.007106,0.012843,0.023047,0.033679,0.04402,0.053778,0.052468,0.03515,0.016291,0.005748,0.001666,0.000408,-74.71506,-16.16639,-221.73268,-47.97716,1.915092,0.147077,0.182543,0.258067,0.433047,0.94443
Kanpur,2001/12/2,1.5169,1.5417,1.5478,1.543,0.034564,0.022083,0.015005,0.012857,0.8326,0.8499,0.858,0.723106,0.648315,0.621677,0.042,0.176,0.449,0.08,2.68,0.562,10.516931,0.8129,0.619619,0.000383,0.002482,0.010006,0.025091,0.038973,0.03658,0.021667,0.01068,0.006357,0.005633,0.007364,0.012267,0.021495,0.034586,0.049527,0.060066,0.053227,0.031918,0.013779,0.004721,0.001361,0.000336,-80.22269,-16.23323,-229.7178,-46.48387,2.16337,0.15211,0.189787,0.268515,0.447759,0.991512
Kanpur,2001/12/3,1.5313,1.5618,1.5673,1.5574,0.034099,0.02051,0.013972,0.011814,0.8354,0.8546,0.8636,0.715744,0.645038,0.624496,0.043,0.17,0.469,0.096,2.633,0.577,12.306195,0.8095,0.627856,0.000496,0.003385,0.012999,0.028886,0.039309,0.033996,0.019975,0.01036,0.00673,0.006659,0.009735,0.017334,0.029517,0.042778,0.056462,0.067803,0.062363,0.038961,0.017165,0.005805,0.001581,0.000352,-86.26077,-18.17597,-229.93715,-48.44996,1.990602,0.172301,0.211423,0.292293,0.477155,1.002614
Kanpur,2001/12/3,1.5467,1.5626,1.5645,1.5532,0.026217,0.022559,0.017923,0.015442,0.8147,0.8201,0.8263,0.707536,0.658346,0.64569,0.04,0.17,0.497,0.108,2.588,0.567,28.945687,0.8268,0.650306,0.000428,0.004084,0.015304,0.026905,0.031492,0.029023,0.019812,0.011012,0.006944,0.006665,0.010305,0.020727,0.037102,0.048982,0.061054,0.076605,0.073778,0.04323,0.016153,0.004846,0.001442,0.000467,-73.42827,-16.16692,-200.63117,-44.17356,2.038602,0.181179,0.215242,0.288424,0.462892,1.007087
Kanpur,2001/12/4,1.5663,1.5806,1.5816,1.569,0.032694,0.022511,0.017777,0.015599,0.82,0.8241,0.8266,0.696143,0.64332,0.632375,0.045,0.156,0.451,0.121,2.687,0.628,26.943763,0.8135,0.639558,0.000521,0.005628,0.020772,0.032964,0.035885,0.031945,0.020877,0.011617,0.007805,0.007991,0.012251,0.022339,0.035017,0.04379,0.056862,0.080066,0.089244,0.059774,0.024766,0.007689,0.002093,0.000532,-80.24818,-17.75202,-191.11943,-42.27828,1.788863,0.199232,0.238916,0.325326,0.537652,1.245878
Kanpur,2001/12/4,1.5476,1.5713,1.5783,1.5691,0.034157,0.021755,0.015667,0.013714,0.8268,0.8381,0.846,0.700247,0.639927,0.62407,0.051,0.164,0.498,0.117,2.813,0.592,21.939776,0.8091,0.628788,0.000597,0.005954,0.022141,0.036741,0.039888,0.034649,0.022777,0.012679,0.008135,0.007789,0.01141,0.020561,0.033117,0.043112,0.056172,0.077445,0.086698,0.060435,0.026207,0.008367,0.002287,0.00057,-92.43161,-20.00058,-212.61678,-46.00654,1.881201,0.202016,0.244753,0.336301,0.557552,1.24896
Kanpur,2001/12/4,1.5479,1.5758,1.5804,1.5697,0.033244,0.019546,0.013762,0.011681,0.8418,0.8575,0.8653,0.704485,0.638445,0.621081,0.05,0.167,0.49,0.11,2.715,0.576,13.05095,0.8146,0.625366,0.000611,0.004832,0.018254,0.035418,0.041899,0.035065,0.022295,0.012611,0.008345,0.00792,0.010927,0.018592,0.030681,0.044064,0.060633,0.079303,0.078192,0.048695,0.020252,0.006589,0.001884,0.000494,-95.62627,-21.00229,-221.8167,-48.71734,1.958796,0.197344,0.241707,0.334399,0.550566,1.264117
Kanpur,2001/12/5,1.5382,1.562,1.5664,1.5548,0.030423,0.020913,0.015939,0.014159,0.8196,0.8256,0.834,0.694767,0.638993,0.631351,0.044,0.149,0.441,0.117,2.641,0.626,29.312096,0.8132,0.642015,0.000525,0.005995,0.023031,0.036856,0.037591,0.029001,0.01701,0.009622,0.00701,0.007568,0.011793,0.02203,0.036017,0.045448,0.056825,0.075714,0.082165,0.0555,0.023236,0.007143,0.001877,0.00045,-75.75731,-17.19186,-196.52371,-44.59779,1.932492,0.184985,0.220236,0.298558,0.498733,1.2419
Kanpur,2001/12/6,1.4978,1.5429,1.5593,1.555,0.029904,0.020159,0.015089,0.013098,0.8199,0.8291,0.8384,0.699184,0.630605,0.618584,0.067,0.146,0.422,0.162,2.848,0.609,29.08357,0.8084,0.627934,0.000628,0.00789,0.034725,0.060692,0.05998,0.042242,0.022992,0.012304,0.008541,0.009006,0.014019,0.025712,0.040614,0.05206,0.070249,0.10687,0.132824,0.092891,0.035812,0.009951,0.002604,0.000723,-107.5141,-21.38374,-208.01497,-41.3726,1.791168,0.245491,0.29437,0.401784,0.667857,1.369703
Kanpur,2001/12/7,1.5502,1.5561,1.5549,1.545,0.032296,0.023165,0.01825,0.0159,0.8177,0.8207,0.8217,0.692758,0.637077,0.624113,0.04,0.164,0.492,0.087,2.873,0.602,42.74477,0.8188,0.629694,0.000477,0.004531,0.01672,0.028879,0.032744,0.027798,0.017518,0.009778,0.006346,0.005954,0.008427,0.015065,0.024261,0.030844,0.039513,0.054739,0.06414,0.048086,0.022195,0.007184,0.001817,0.000375,-68.15435,-15.8099,-203.6181,-47.23369,1.862797,0.147536,0.180038,0.252714,0.438341,1.016513
Kanpur,2001/12/7,1.5314,1.5468,1.5512,1.5435,0.03463,0.021984,0.015121,0.013173,0.824,0.8403,0.8476,0.698037,0.634928,0.620152,0.042,0.162,0.486,0.084,2.886,0.591,23.147654,0.809,0.626302,0.000489,0.004448,0.017594,0.033012,0.036135,0.027888,0.017108,0.009865,0.006574,0.005997,0.007859,0.01303,0.021426,0.030511,0.041449,0.055945,0.06197,0.045127,0.021021,0.006998,0.001837,0.000396,-74.30934,-17.04229,-222.3839,-51.00208,2.077154,0.145482,0.178982,0.252152,0.439208,1.061981
Kanpur,2001/12/9,1.5368,1.5524,1.5544,1.5444,0.034986,0.023212,0.01556,0.013155,0.8196,0.8395,0.8516,0.714351,0.651554,0.633645,0.04,0.162,0.431,0.095,2.685,0.633,13.093708,0.8075,0.637926,0.000776,0.003994,0.012863,0.026549,0.036225,0.032325,0.019401,0.010268,0.006926,0.007018,0.009816,0.015783,0.02488,0.03585,0.049489,0.06435,0.065452,0.044596,0.02066,0.00712,0.001934,0.000421,-83.47778,-16.14146,-234.54155,-45.35151,2.155977,0.161763,0.198239,0.274423,0.456466,1.060752
Kanpur,2001/12/9,1.5349,1.553,1.5579,1.5501,0.033496,0.024563,0.019014,0.015914,0.8109,0.8206,0.8267,0.708642,0.648438,0.631874,0.043,0.169,0.487,0.094,2.785,0.605,23.222501,0.8113,0.635094,0.000492,0.003961,0.01508,0.029585,0.035911,0.030754,0.019799,0.01124,0.007204,0.00655,0.009155,0.016871,0.029156,0.038537,0.046601,0.058187,0.063658,0.048195,0.023491,0.00793,0.002004,0.000392,-82.20232,-16.19831,-227.74302,-44.8777,2.195228,0.166677,0.202911,0.279107,0.463068,1.033866
Kanpur,2001/12/12,1.5212,1.5398,1.5443,1.5361,0.031854,0.027954,0.023525,0.020731,0.8181,0.8159,0.8166,0.716574,0.650431,0.619059,0.049,0.187,0.47,0.074,2.892,0.602,49.172323,0.8294,0.610302,0.000494,0.003039,0.01086,0.024465,0.038301,0.04041,0.029796,0.018088,0.009928,0.006445,0.00678,0.011324,0.019925,0.027311,0.035217,0.046512,0.053301,0.041323,0.019855,0.006494,0.001635,0.000338,-70.56133,-16.81766,-177.71489,-42.35676,1.913816,0.169483,0.214699,0.306463,0.502944,1.338299
Kanpur,2001/12/12,1.4762,1.5053,1.5119,1.5042,0.033023,0.025621,0.020364,0.017252,0.8168,0.8253,0.8275,0.72153,0.648609,0.616831,0.058,0.193,0.526,0.076,3.071,0.571,82.290287,0.8154,0.608777,0.000506,0.003506,0.013523,0.030856,0.045534,0.043895,0.031039,0.020003,0.011892,0.007725,0.007588,0.01185,0.020131,0.026955,0.034676,0.046824,0.056478,0.045724,0.022738,0.007774,0.002046,0.000435,-84.29194,-18.13968,-207.54949,-44.66478,1.920226,0.170882,0.218247,0.313856,0.517123,1.351991
Kanpur,2001/12/12,1.5202,1.5409,1.544,1.5326,0.036644,0.027814,0.021023,0.017719,0.8176,0.8287,0.8315,0.718311,0.645778,0.613444,0.049,0.186,0.462,0.077,2.965,0.622,58.094976,0.8126,0.607151,0.000493,0.0029,0.010303,0.024009,0.039809,0.043681,0.029337,0.015367,0.009263,0.007755,0.008826,0.012259,0.017773,0.024659,0.034333,0.04756,0.055671,0.045128,0.023697,0.008319,0.002004,0.000334,-90.0829,-17.68636,-224.37259,-44.05203,2.029458,0.166935,0.21403,0.30875,0.509054,1.353814
Kanpur,2001/12/13,1.5205,1.5639,1.5682,1.5548,0.025,0.024122,0.020766,0.020719,0.8606,0.8659,0.8546,0.706107,0.639193,0.609247,0.098,0.222,0.607,0.063,3.395,0.53,45.335667,0.8607,0.599623,0.00054,0.004883,0.021152,0.046375,0.06066,0.059055,0.05307,0.045052,0.031416,0.019168,0.013115,0.01145,0.012815,0.017724,0.027854,0.042502,0.050882,0.040216,0.020877,0.008213,0.002867,0.000956,-114.70855,-31.64352,-165.21727,-45.57687,4.803497,0.303635,0.391553,0.557681,0.851773,1.038277
Kanpur,2001/12/18,1.534,1.5325,1.5234,1.5122,0.021702,0.024218,0.026321,0.025772,0.8564,0.8245,0.8093,0.704053,0.653964,0.623381,0.125,0.211,0.524,0.088,2.886,0.588,49.491365,0.8806,0.607021,0.000918,0.005838,0.023688,0.055907,0.078749,0.084853,0.083409,0.06638,0.036821,0.018143,0.01262,0.014859,0.023796,0.037374,0.051171,0.058798,0.054785,0.039568,0.022045,0.0099,0.003777,0.00126,-145.49906,-31.47158,-153.57018,-33.21737,3.496117,0.376541,0.490608,0.723262,1.200598,1.601187
Kanpur,2001/12/20,1.588,1.5418,1.5254,1.5027,0.029936,0.024945,0.023162,0.021551,0.8458,0.8272,0.8132,0.684001,0.638608,0.604208,0.038,0.204,0.49,0.042,3.322,0.553,98.991786,0.855,0.59123,0.000621,0.001902,0.005388,0.013862,0.028396,0.036063,0.02549,0.013784,0.007827,0.005026,0.004184,0.005039,0.007646,0.01168,0.01784,0.026595,0.034048,0.028894,0.014524,0.004992,0.001409,0.000356,-57.7197,-18.68672,-176.84373,-57.25305,2.139309,0.110952,0.150115,0.23201,0.425511,0.687186
Kanpur,2001/12/22,1.547,1.5399,1.5335,1.5192,0.032362,0.0299,0.02502,0.022268,0.8169,0.8003,0.7926,0.683625,0.606873,0.562985,0.052,0.17,0.425,0.056,3.211,0.612,98.998794,0.8462,0.548977,0.000683,0.00367,0.012849,0.030537,0.050577,0.049651,0.026193,0.010776,0.005498,0.004436,0.005346,0.007776,0.011142,0.014865,0.020897,0.032149,0.044457,0.039389,0.019743,0.006744,0.001956,0.000533,-85.1809,-22.14249,-204.7376,-53.22086,2.173179,0.134561,0.183807,0.293322,0.567139,0.955163
Kanpur,2001/12/22,1.5496,1.5288,1.5183,1.5053,0.034174,0.02981,0.025116,0.022798,0.8223,0.8047,0.7934,0.688539,0.618811,0.573505,0.054,0.182,0.463,0.051,3.516,0.556,98.998568,0.8428,0.553763,0.000672,0.003291,0.011422,0.027997,0.047076,0.05019,0.032149,0.014424,0.006449,0.003985,0.003861,0.005249,0.00826,0.01322,0.019937,0.029651,0.039556,0.037259,0.021405,0.008121,0.002287,0.000505,-92.23107,-22.1959,-217.80552,-52.41607,2.747955,0.132917,0.183706,0.296144,0.574031,0.952318
Kanpur,2001/12/27,1.5373,1.5562,1.547,1.531,0.022255,0.025656,0.026759,0.024658,0.8415,0.8072,0.794,0.683289,0.616189,0.583075,0.114,0.187,0.495,0.113,3.291,0.519,98.86913,0.8788,0.570435,0.001023,0.00584,0.025241,0.066202,0.096193,0.088149,0.063109,0.038964,0.020346,0.0116,0.009146,0.010711,0.01708,0.030859,0.054122,0.083107,0.098212,0.070937,0.031911,0.011435,0.003684,0.001058,-137.98657,-34.4393,-155.77753,-38.87965,2.481785,0.321919,0.431976,0.664604,1.153664,1.223412
